"timestamp","spillid","companyname","incidentdate","datespillstopped","initialcontainmentmeasures","estimatedquantity","causeofspill","sitelocationname","gpslatdeg","gpslatmin","gpslatsec","gpslongdeg","gpslongmin","gpslongsec","latitude","longitude","estimatedspillarea","typeoffacility","datejiv","spillareahabitat","impact","descriptionofimpact","image","datecleanup","datecleanupcompleted","methodsofcleanup","dateofpostcleanupinspection","dateofpostimpactassessment","furtherremediation","datecertificate","thirdparty","month","year","monthNum","lga"
"","2011-660366","SPDC","2011-05-16","","","2","Sabatage","18'' Assa -Rumuekpe pipeline at Egbeda","","","","","","",5.22588888889,6.76694444444,"LA","","","","","","","","","","","","","","yes","May","2011","05","Emuoha"
"","2011-661190","SPDC","2011-05-18","","","0","Corrosion","6'' Awoba pipeline at Awoba","","","","","","",4.53244444444,6.81991666667,"SW","","","","","","","","","","","","","","no","May","2011","05","Degema"
"","2011-661328","SPDC","2011-05-18","","","22","Equipment Failure","Nembe well 20L at Nembe creek","","","","","","",4.45180555556,6.32808333333,"SW","","","","","","","","","","","","","","no","May","2011","05","Nembe"
"","2011-663845","SPDC","2011-05-25","","","1","Sabatage","Bonny well 12S flowline","","","","","","",4.4663499434,7.18624177001,"SW","","","","","","","","","","","","","","yes","May","2011","05","Bonny"
"","2011-668086","SPDC","2011-06-02","","","49","Operational Error","10'' Utorogu-UPS Trunkline at Iwhrekan","","","","","","",5.44752500569,5.92062429759,"LA","","","","","","","","","","","","","","no","Jun","2011","06","Ughelli South"
"","2011-670232","SPDC","2011-06-08","","","5","Sabatage","Obigbo well 28 flowline at Obigbo","","","","","","",4.91195998411,7.08876918707,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Etche"
"","2011-670188","SPDC","2011-06-08","","","4","Sabatage","12'' Imo river 1 Ogale pipeline at Owaza","","","","","","",4.95176417087,7.18482574302,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Etche"
"","2011-670938","SPDC","2011-06-09","","","2","Sabatage","28'' Bomu Bonny pipeline at Mogho(Ogoni)","","","","","","",4.64501369461,7.27744035671,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Gokana"
"","2011-670930","SPDC","2011-06-09","","","16","Sabatage","28'' Bomu-Bonny pipeline at Bodo","","","","","","",4.6398143627,7.27776474964,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Gokana"
"","2011-670909","SPDC","2011-06-09","","","31","Sabatage","24'' Nkpoku-Bomu pipeline at Bera","","","","","","",4.06930555556,7.27775,"LA","","","","","","","","","","","","","","yes","Jun","2011","06",""
"","2011-670901","SPDC","2011-06-09","","","15","Sabatage","24'' Bomu Bonny pipeline at Bodo","","","","","","",4.63900051536,7.27779318716,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Gokana"
"","2011-670867","SPDC","2011-06-09","","","9","Sabatage","6'' Imo river well 59 flowline at well head","","","","","","",4.99187197063,7.19518789041,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Omumma"
"","2011-670756","SPDC","2011-06-09","","","15","Operational Error","10'' Ekulama 2 pipelines at Ekulama","","","","","","",4.54947222222,6.66788888889,"SW","","","","","","","","","","","","","","no","Jun","2011","06","Akuku Toru"
"","2011-671421","SPDC","2011-06-1","","","195","Sabatage","24'' Nkpoku-Bomu pipeline at Biara","","","","","","",4.70356343042,7.27943902827,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Gokana"
"","2011-672636","SPDC","2011-06-14","","","19","Operational Error","ughelli west w/2L wellhead flowline","","","","","","",5.53086056252,5.93639937865,"LA","","","","","","","","","","","","","","no","Jun","2011","06","Ughelli North"
"","2011-673023","SPDC","2011-06-14","","","4","Sabatage","14'' Okordia-Rumuekpe pipeline and Akalamini river at Akalamini","","","","","","",5.12026872176,6.48296819957,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Ahoada West"
"","2011-672877","SPDC","2011-06-14","","","6","Sabatage","12'' Imo river 1 pipeline at Owaza","","","","","","",4.94645588741,7.18477310988,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Ukwa West"
"","2011-673169","SPDC","2011-06-14","","","1","Sabatage","Imo river well 56L flowline at Isietitioha","","","","","","",4.97300774476,7.18121305344,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Etche"
"","2011-672882","SPDC","2011-06-14","","","862","Operational Error","24'' Nkpoku- Bomu pipeline at Akpajo","","","","","","",4.84319444444,7.11588888889,"LA","","","","","","","","","","","","","","no","Jun","2011","06","Obio/Akpor"
"","2011-672654","SPDC","2011-06-14","","","7","Operational Error","Olomoro compressor station saver pit","","","","","","",5.45732853297,6.20807452416,"LA","","","","","","","","","","","","","","no","Jun","2011","06","Isoko South"
"","2011-673170","SPDC","2011-06-14","","","3","Sabatage","Imo river well 55S flowline at Igiriukwu","","","","","","",4.99053513321,7.18235934207,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Omumma"
"","2011-673476","SPDC","2011-06-16","","","164","Sabatage","12'' Imo river 2 manifold at Odagwa","","","","","","",4.98134021826,7.16971804187,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Etche"
"","2011-673295","SPDC","2011-06-16","","","138","Sabatage","12'' Imo river 2 pipeline at Owaza","","","","","","",4.98069444444,7.17452777778,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Etche"
"","2011-674162","SPDC","2011-06-18","","","7","Sabatage","36'' Rumuekpe-Nkpoku pipeline at Aluu","","","","","","",4.9434546976,6.94316232694,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Ikwerre"
"","2011-674499","SPDC","2011-06-18","","","2","Operational Error","Agbada 2 flowstation well 2T ROW","","","","","","",4.92862720975,7.03115997631,"LA","","","","","","","","","","","","","","no","Jun","2011","06","Obio/Akpor"
"","2011-675384","SPDC","2011-06-2","","","4","Operational Error","Cawthorne channel 2 well 45T flowline at cawthorne channel","","","","","","",4.55731493436,7.00207395757,"SW","","","","","","","","","","","","","","no","Jun","2011","06","Degema"
"","2011-676202","SPDC","2011-06-21","","","0","Operational Error","Batan well 4T flowline at Batan","","","","","","",5.52620762151,5.56964354489,"SW","","","","","","","","","","","","","","no","Jun","2011","06","Warri South-West"
"","2011-677398","SPDC","2011-06-25","","","0","Sabatage","18'' Assa-Rumuekpe trunkline at Awara","","","","","","",5.34865323592,6.79513809738,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Ohaji/Egbema"
"","2011-677576","SPDC","2011-06-26","","","303","Sabatage","8'' isimiri pipeline at Umuaghala","","","","","","",4.87683505158,7.23686609903,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Ukwa West"
"","2011-677598","SPDC","2011-06-26","","","3","Sabatage","Cawthorne channel 2 well 32S flowline at Cawthorne channel","","","","","","",4.54998412815,7.01199171889,"SW","","","","","","","","","","","","","","yes","Jun","2011","06","Degema"
"","2011-678020","SPDC","2011-06-26","","","1","Operational Error","Obigbo well 20T flowline at Umuebule","","","","","","",4.88684259221,7.12935467328,"LA","","","","","","","","","","","","","","no","Jun","2011","06","Oyigbo"
"","2011-678544","SPDC","2011-06-27","","","724","Sabatage","12'' Imo river pipeline at Uzuaku","","","","","","",4.91778912042,7.18437872041,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Ukwa West"
"","2011-680259","SPDC","2011-06-28","","","1","Sabatage","Imo river 28L flowline at Umudeokware","","","","","","",4.99179166667,7.16333333333,"LA","","","","","","","","","","","","","","yes","Jun","2011","06","Etche"
"","2011-683733","SPDC","2011-06-3","","","2","Sabatage","Nun river well 15S flowline at Nun river","","","","","","",4.79033333333,6.08583333333,"SW","","","","","","","","","","","","","","yes","Jun","2011","06","Southern Ijaw"
"","2011-683734","SPDC","2011-07-03","","","1","Sabatage","Ubie well 4S flowline at Ubie","","","","","","",5.10384892341,6.554999837,"LA","","","","","","","","","","","","","","yes","Jul","2011","07","Ahoada West"
"","2011-685083","SPDC","2011-07-07","","","21","Operational Error","Otumara well 22L flowline at Otumara","","","","","","",5.62404484622,5.18930689283,"SW","","","","","","","","","","","","","","no","Jul","2011","07","Warri South-West"
"","2011-684765","SPDC","2011-07-07","","","4","Operational Error","Etelebou well 8T flowline at Ogboloma","","","","","","",5.02211111111,6.34725,"LA","","","","","","","","","","","","","","no","Jul","2011","07","Yenegoa"
"","2011-685360","SPDC","2011-07-08","","","0","Corrosion","Awoba well 2T flowline riser at Awoba","","","","","","",4.53166666667,6.81925,"SW","","","","","","","","","","","","","","no","Jul","2011","07","Degema"
"","2011-685650","SPDC","2011-07-09","","","6","Operational Error","Cawthorne channel well 29T flowline at Cawthorne channel","","","","","","",4.55391666667,7.00561111111,"SW","","","","","","","","","","","","","","no","Jul","2011","07","Degema"
"","2011-689543","SPDC","2011-07-15","","","0","Sabatage","10'' Ogini Eriemu delivery line at Ogini","","","","","","",5.5703313611,6.33012743988,"LA","","","","","","","","","","","","","","yes","Jul","2011","07",""
"","2011-689063","SPDC","2011-07-16","","","0","Operational Error","Cawthorne channel well 24T flowline ROW at cawthorne channel","","","","","","",4.55418443642,7.00552248214,"SW","","","","","","","","","","","","","","no","Jul","2011","07","Degema"
"","2011-688734","SPDC","2011-07-18","","","26","Sabatage","Chokota gathering manifold, igbo Etche, obigbo","","","","","","",4.90712168622,7.09280027182,"LA","","","","","","","","","","","","","","yes","Jul","2011","07","Etche"
"","2011-688378","SPDC","2011-07-18","","","4","Sabatage","Imo river well 59T flowline at Igriukwu","","","","","","",4.99155555556,7.195,"LA","","","","","","","","","","","","","","yes","Jul","2011","07","Omumma"
"","2011-688702","SPDC","2011-07-19","","","2","Sabatage","4'' Obele pipeline at ibaa","","","","","","",4.96673751545,6.80372057375,"LA","","","","","","","","","","","","","","yes","Jul","2011","07","Emuoha"
"","2011-689015","SPDC","2011-07-19","","","0","Operational Error","10'' Utorogu-Ughelli pumping station pipeline at Out-jeremi","","","","","","",5.43476958666,5.91510639215,"LA","","","","","","","","","","","","","","no","Jul","2011","07","Ughelli South"
"","2011-689552","SPDC","2011-07-19","","","2","Operational Error","Awoba well 5L flowline ROW at Awoba","","","","","","",4.52559783253,6.82618590307,"SW","","","","","","","","","","","","","","no","Jul","2011","07","Degema"
"","2011-689715","SPDC","2011-07-21","","","6","Sabatage","20''Ughelli pumping station warri refinerypipeline at Ekpan","","","","","","",5.56822326928,5.75361210735,"LA","","","","","","","","","","","","","","yes","Jul","2011","07","Uvwie"
"","691386","SPDC","2011-07-25","","","229","Operational Error","10''Pipeline at Ekulama","","","","","","",4.51100086142,2.50849455143,"SW","","","","","","","","","","","","","","no","Jul","2011","07",""
"","2011-695276","SPDC","2011-07-31","","","0","Operational Error","Cawthorne channel well 21L ROW at Mbiama","","","","","","",4.55425,7.01080555556,"SW","","","","","","","","","","","","","","no","Jul","2011","07","Degema"
"","","SPDC","2011-08-02","","","","Sabatage","12'' Imo river ogali pipeline","","","","","","",4.87875,7.17252777778,"","","","","","","","","","","","","","","yes","Aug","2011","08","Oyigbo"
"","2009-387584","SPDC","2011-08-02","","","47","Corrosion","12'' Adibawa-Okordia delivery line at Edagberi","","","","","","",5.17575,6.48422222222,"","","","","","","","","","","","","","","no","Aug","2011","08","Yenegoa"
"","","SPDC","2011-08-02","","","","Sabatage","12'' Imo river Ogali pipeline","","","","","","",4.36138888889,7.17261111111,"","","","","","","","","","","","","","","yes","Aug","2011","08",""
"","","SPDC","2011-08-02","","","","Sabatage","12'' Imo river Ogali pipeline","","","","","","",4.87888888889,7.17255555556,"","","","","","","","","","","","","","","yes","Aug","2011","08","Oyigbo"
"","","SPDC","2011-08-02","","","","Sabatage","12'' Imo river Ogali pipeline","","","","","","",4.87891666667,7.17252777778,"","","","","","","","","","","","","","","yes","Aug","2011","08","Oyigbo"
"","","SPDC","2011-08-02","","","","Sabatage","12'' Imo river Ogali pipeline","","","","","","",4.87875,7.33919444444,"","","","","","","","","","","","","","","yes","Aug","2011","08","Ukwa East"
"","2011-695228 (D)","SPDC","2011-08-02","","","85","Sabatage","14'' Okordia Rumuekpe pipeline at ikarama","","","","","","",5.13533333333,6.47286111111,"LA","","","","","","","","","","","","","","yes","Aug","2011","08","Yenegoa"
"","2011-695228 ( C)","SPDC","2011-08-02","","","64","Sabatage","14'' Okordia Rumuekpe pipeline at Ikarama","","","","","","",5.14152777778,6.46313888889,"LA","","","","","","","","","","","","","","yes","Aug","2011","08","Yenegoa"
"","2011-695228 (B)","SPDC","2011-08-02","","","127","Sabatage","14'' Okordia Rumuekpe pipeline at Ikarama","","","","","","",5.1465,6.45894444444,"LA","","","","","","","","","","","","","","yes","Aug","2011","08","Yenegoa"
"","2011-695228 (A)","SPDC","2011-08-02","","","128","Sabatage","14'' okoprdia Rumuekpe pipeline at ikarama","","","","","","",5.15338888889,6.453,"LA","","","","","","","","","","","","","","yes","Aug","2011","08","Yenegoa"
"","2011-695405","SPDC","2011-08-02","","","49","Sabatage","12'' Imo river Ogale pipeline at Komkom","","","","","","",4.87808333333,7.17261111111,"LA","","","","","","","","","","","","","","yes","Aug","2011","08","Oyigbo"
"","","SPDC","2011-08-02","","","","Sabatage","12'' Imo river Ogali pipeline","","","","","","",4.87888888889,7.17252777778,"","","","","","","","","","","","","","","yes","Aug","2011","08","Oyigbo"
"","2011-695700","SPDC","2011-08-03","","","80","Sabatage","12'' Adibawa Okordia pipeline at Ikarama","","","","","","",5.16758333333,6.47286111111,"LA","","","","","","","","","","","","","","yes","Aug","2011","08","Yenegoa"
"","2011-698098","SPDC","2011-08-03","","","34","Sabatage","20'' Ughelli pumping station Warri refinery pipeline at Ekpan","","","","","","",5.56829025345,5.75441434941,"LA","","","","","","","","","","","","","","yes","Aug","2011","08","Uvwie"
"","2011-699557","SPDC","2011-08-08","","","0","Sabatage","28'' Trans Forcados pipeline ROW at chanomi axis(Yeye creek)","","","","","","",5.42366604863,5.37254123768,"SW","","","","","","","","","","","","","","yes","Aug","2011","08","Burutu"
"","2011-698080","SPDC","2011-08-09","","","3","Operational Error","Saver pit overflow (Obele FS)","","","","","","",5.00779106018,6.80952045879,"LA","","","","","","","","","","","","","","no","Aug","2011","08","Emuoha"
"","2011-699120","SPDC","2011-08-1","","","6","Operational Error","Cawthorne channel well 45T flowline at Mbiama","","","","","","",4.56361111111,6.99888888889,"SW","","","","","","","","","","","","","","no","Aug","2011","08","Degema"
"","2011-699148","SPDC","2011-08-11","","","3","Operational Error","Yokri well 114S flowline","","","","","","",5.44655445351,5.26525111459,"SW","","","","","","","","","","","","","","no","Aug","2011","08","Burutu"
"","2011-699978","SPDC","2011-08-12","","","0","Sabatage","Akaso well 10L flowline at cawthorne channel","","","","","","",4.54861111111,7.04705555556,"SW","","","","","","","","","","","","","","yes","Aug","2011","08","Degema"
"","2011-700229","SPDC","2011-08-13","","","0","Operational Error","Well 29T flowline at Cawthorne channel","","","","","","",4.55405555556,7.00561111111,"SW","","","","","","","","","","","","","","no","Aug","2011","08","Degema"
"","2011-700104","SPDC","2011-08-14","","","0","Sabatage","20'' Buguma-Alakiri trunkline at Abiama","","","","","","",4.74676896581,6.87444028269,"SW","","","","","","","","","","","","","","yes","Aug","2011","08","Asari-Toru"
"","2011-700480","SPDC","2011-08-15","","","84","Sabatage","14'' Okodia Rumuekpe trunkline at Ikarama","","","","","","",5.15319444444,6.45305555556,"LA","","","","","","","","","","","","","","yes","Aug","2011","08","Yenegoa"
"","2011-700723","SPDC","2011-08-16","","","28","Operational Error","8'' Obigbo north-New Elelenwo pipeline at Akpajo.","","","","","","",4.84986967105,7.11296838123,"LA","","","","","","","","","","","","","","no","Aug","2011","08","Obio/Akpor"
"","2011-726993","SPDC","2011-10-13","","","345","Sabatage","12'' Adibawa Okordia pipeline at Ikarama.","","","","","","",5.16575,6.4705,"LA","","","","","","","","","","","","","","yes","Oct","2011","10","Yenegoa"
"","2011-727743","SPDC","2011-10-16","","","","Sabatage","20'' Buguma Alakiri trunkline at bakana","","","","","","",4.58288888889,6.95686111111,"SW","","","","","","","","","","","","","","yes","Oct","2011","10","Degema"
"","2011-728420","SPDC","2011-10-18","","","0","Sabatage","6'' Obigbo North pipeline at Ogale","","","","","","",4.83122222222,7.15558333333,"LA","","","","","","","","","","","","","","yes","Oct","2011","10","Eleme"
"","2011-728425","SPDC","2011-10-18","","","1","Sabatage","6'' Obigbo north pipeline at Ogale","","","","","","",4.82213888889,7.1545,"LA","","","","","","","","","","","","","","yes","Oct","2011","10","Eleme"
"","2011-728747","SPDC","2011-10-19","","","3","Sabatage","8'' Umuechem Nkpoku pipeline at Igwuruta","","","","","","",4.98172222222,7.02409722222,"LA","","","","","","","","","","","","","","yes","Oct","2011","10","Etche"
"","2011-729047","SPDC","2011-10-2","","","67","Sabatage","14'' Rumuekpe pipeline at ikarama","","","","","","",5.13536111111,6.46883333333,"LA","","","","","","","","","","","","","","yes","Oct","2011","10","Yenegoa"
"","2011-731764","SPDC","2011-10-26","","","0","Sabatage","6'' Obigbo north pipeline at komkom","","","","","","",4.84276043437,7.15693910834,"LA","","","","","","","","","","","","","","yes","Oct","2011","10","Eleme"
"","","SPDC","2011-10-27","","","","Sabatage","10'' Diebu creek delivery line at Oporoma","","","","","","",4.8,6.10797222222,"","","","","","","","","","","","","","","yes","Oct","2011","10","Southern Ijaw"
"","2011-732784","SPDC","2011-10-27","","","103","Sabatage","10'' Diebu creek delivery line at Oporoma","","","","","","",4.80005555556,6.10808333333,"","","","","","","","","","","","","","","yes","Oct","2011","10","Southern Ijaw"
"","","SPDC","2011-10-27","","","","Sabatage","10'' Diebu creek delivery line at Oporoma","","","","","","",4.79994444444,6.10805555556,"","","","","","","","","","","","","","","yes","Oct","2011","10","Southern Ijaw"
"","2011-733753","SPDC","2011-10-3","","","2","Sabatage","8'' Nkali-imo river at Odgawa","","","","","","",4.98725,7.16091666667,"","","","","","","","","","","","","","","yes","Oct","2011","10","Etche"
"","2011-734069","SPDC","2011-10-31","","","4","Operational Error","24'' Ughelli pumping station Rapele pipeline at Uwalamuge","","","","","","",5.53914031768,5.91415176086,"LA","","","","","","","","","","","","","","no","Oct","2011","10","Ughelli South"
"","2011-736444","SPDC","2011-10-31","","","9","Operational Error","16'' Utorugu to Ughelli pump station trunkline at Iwhrekan","","","","","","",5.45106978002,5.92124034826,"LA","","","","","","","","","","","","","","no","Oct","2011","10","Ughelli South"
"","2011-734895","SPDC","2011-11-01","","","0","Sabatage","24'' Nkpoku-Bomu pipeline at Biara","","","","","","",4.70355555556,7.27952777778,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Gokana"
"","2011-737431","SPDC","2011-11-07","","","3","Operational Error","Olomoro compressor station saver pit2","","","","","","",5.45736482187,6.20811046186,"LA","","","","","","","","","","","","","","no","Nov","2011","11","Isoko South"
"","2011-737791","SPDC","2011-11-08","","","83","Sabatage","14'' Okordia Rumuekpe pipeline at Ikarama","","","","","","",5.15342966503,6.45293987593,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Yenegoa"
"","2011-737787","SPDC","2011-11-08","","","0","Sabatage","16'' Egbema-Assa pipeline at Assa","","","","","","",5.38069444444,6.79608333333,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ohaji/Egbema"
"","2011-738282","SPDC","2011-11-09","","","24","Sabatage","6'' obigbo north -Ogale pipeline at Ogale","","","","","","",4.82903911623,7.1552443307,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Eleme"
"","2011-739689","SPDC","2011-11-12","","","62","Operational Error","12'' Adibawa-okordia pipeline at Ikarama","","","","","","",5.15405555556,6.45588888889,"LA","","","","","","","","","","","","","","no","Nov","2011","11","Yenegoa"
"","2011-741104","SPDC","2011-11-14","","","22","Operational Error","Krakama well 13 at Bille","","","","","","",4.53863888889,6.91702777778,"SW","","","","","","","","","","","","","","no","Nov","2011","11","Degema"
"","2011-739846","SPDC","2011-11-14","","","1","Sabatage","10'' Ogini-Eriemu delivery line at Ovrode","","","","","","",5.57039476389,6.33016329248,"LA","","","","","","","","","","","","","","yes","Nov","2011","11",""
"","2011-740641","SPDC","2011-11-15","","","36","Sabatage","16'' Uzere-Eriemu pipeline at Iyede","","","","","","",5.49002848489,6.12267436281,"LA","","","","","","","","","","","","","","yes","Nov","2011","11",""
"","2011-743699","SPDC","2011-11-21","","","0","Operational Error","Batan flowstation","","","","","","",5.52737997569,5.5692410993,"SW","","","","","","","","","","","","","","no","Nov","2011","11","Warri South-West"
"","2011-743475","SPDC","2011-11-21","","","6","Sabatage","6'' Obigbo north-Ogale pipeline at Ogale","","","","","","",4.83563611111,7.15608888889,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Eleme"
"","2011-743458","SPDC","2011-11-21","","","2","Sabatage","12'' Imo river 2- Ebubu pipeline at Odagwa","","","","","","",4.98086111111,7.17027777778,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Etche"
"","2011-744183","SPDC","2011-11-23","","","3","Operational Error","12'' Cawthorne channel 1 pipeline at cawthorne channel","","","","","","",4.55061388889,7.06063888889,"SW","","","","","","","","","","","","","","no","Nov","2011","11","Bonny"
"","2011-744907","SPDC","2011-11-24","","","77","Operational Error","8'' northbank tie-in manifold","","","","","","",5.40285599918,5.35492197289,"SW","","","","","","","","","","","","","","no","Nov","2011","11","Burutu"
"","2011-746463","SPDC","2011-11-27","","","1","Sabatage","12'' Imo river 1-Ogale pipeline at Owaza","","","","","","",4.92659697751,7.18441551442,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ukwa West"
"","2011-746242","SPDC","2011-11-28","","","0","Operational Error","Awoba well 8T flowline at Bille","","","","","","",4.53171181065,6.81921649247,"SW","","","","","","","","","","","","","","no","Nov","2011","11","Degema"
"","2011-750226","SPDC","2011-12-05","","","2","Sabatage","12'' Imo river 1-ogale pipeline at komkom","","","","","","",4.86832779371,7.1677068368,"SW","","","","","","","","","","","","","","yes","Dec","2011","12","Oyigbo"
"","","SPDC","2011-12-07","","","3","Sabatage","10'' Diebu creek pipeline at Oporoma","","","","","","",4.84333333333,6.12880555556,"","","","","","","","","","","","","","","yes","Dec","2011","12","Southern Ijaw"
"","2011-751339","SPDC","2011-12-08","","","16","Operational Error","Bonny oloma well 2L flowline at oloma","","","","","","",4.49287675868,7.21876771875,"SW","","","","","","","","","","","","","","no","Dec","2011","12","Bonny"
"","2011-752366","SPDC","2011-12-1","","","1","Sabatage","Akaso well 3S flowline at Ilomatoru","","","","","","",4.54652777778,7.04669444444,"","","","","","","","","","","","","","","yes","Dec","2011","12","Degema"
"","","SPDC","2011-12-12","","","5","Other","Ekulama well 3SS","","","","","","",4.55616666667,6.70688888889,"","","","","","","","","","","","","","","no","Dec","2011","12","Akuku Toru"
"","2011-753615","SPDC","2011-12-14","","","41","Other","16'' Nun river Kolo creek trunkline at Aguobiri","","","","","","",4.82380555556,6.06291666667,"","","","","","","","","","","","","","","no","Dec","2011","12","Sagbama"
"","2011-756354","SPDC","2011-12-21","","","1","Sabatage","18'' Assa-rumuekpe trunkline at awara","","","","","","",5.28788888889,6.78122222222,"","","","","","","","","","","","","","","yes","Dec","2011","12","Ogba/Egbema/Ndoni"
"","","SPDC","2011-12-24","","","245","Sabatage","24'' NCTL around Tora manifold","","","","","","",4.47672222222,6.47708333333,"","","","","","","","","","","","","","","yes","Dec","2011","12","Brass"
"","","SPDC","2011-12-24","","","","Sabatage","24'' NCTL around Tora manifold","","","","","","",4.47666666667,6.47694444444,"","","","","","","","","","","","","","","yes","Dec","2011","12","Brass"
"","2012-761236","SPDC","2012-01-02","","","0","Operational Error","Estuary cluster 52 B2 Buckline Ogulagha","","","","","","",5.39595610551,5.328923202,"OF","","","","","","","","","","","","","","no","Jan","2012","01","Burutu"
"","2012-762313","SPDC","2012-01-03","","","0","Operational Error","Estuary cluster ii Well 41 Oghulagha","","","","","","",5.36849073715,5.32529899182,"OF","","","","","","","","","","","","","","no","Jan","2012","01",""
"","2012-765883","SPDC","2012-01-15","","","2","Operational Error","Opukushi well 33L flowline at Eggemangalabiri","","","","","","",4.89579628413,5.80564694698,"OF","","","","","","","","","","","","","","no","Jan","2012","01","Ekeremor"
"","","SPDC","2012-01-15","","","2","Corrosion","Opukushi Well 33 L/Flowline","","","","","","",4.89579628413,5.80564694698,"SW","","","","","","","","","","","","","","no","Jan","2012","01","Ekeremor"
"","2012-765510","SPDC","2012-01-15","","","3","Sabatage","8'' Cawthorne channel 2 pipeline","","","","","","",4.57734471269,6.99829289057,"SW","","","","","","","","","","","","","","yes","Jan","2012","01","Degema"
"","2012-766391","SPDC","2012-01-18","","","13","Sabatage","36'' Nkpoku-Bomu pipeline at Eneka","","","","","","",4.89664797436,7.05349746322,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Obio/Akpor"
"","2012-766965","SPDC","2012-01-2","","","1","Sabatage","16'' Egbema-Assa pipeline  at Obille","","","","","","",5.39573312371,6.78958550217,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ohaji/Egbema"
"","2012-767552","SPDC","2012-01-22","","","529","Sabatage","12'' Kokori-Eriemu delivery line at Awirhe","","","","","","",5.62592957362,6.09983849548,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ughelli North"
"","2012-768008","SPDC","2012-01-22","","","98","Sabatage","Etelebou Well 11","","","","","","",5.00492953846,6.36822094241,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Yenegoa"
"","2012-768354","SPDC","2012-01-24","","","2","Sabatage","8'' Umuechem-Nkpoku pipeline at Igwuruta","","","","","","",4.98173486837,7.02405509707,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Etche"
"","2012-769360","SPDC","2012-01-26","","","7","Sabatage","Ubie well 9S flowline","","","","","","",5.11184888994,6.54000042652,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ahoada West"
"","2012-769803","SPDC","2012-01-28","","","4","Sabatage","16'' Egbema-Assa pipeline","","","","","","",5.38065236608,6.79599645716,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ohaji/Egbema"
"","2012-771945","SPDC","2012-02-01","","","120","Sabatage","6'' Obigbo North pipeline","","","","","","",4.82040102764,7.15413450646,"LA","","","","","","","","","","","","","","yes","Feb","2012","02","Eleme"
"","2012-774177","SPDC","2012-02-06","","","112","Sabatage","28 Nkpoku-Bomu Pipeline B-Dere""","","","","","","",4.691066469,7.25432265714,"LA","","","","","","","","","","","","","","yes","Feb","2012","02","Gokana"
"","2012-777315","SPDC","2012-02-06","","","0","Sabatage","28 Nkpoku-Bomu Pipeline at B-Dere""","","","","","","",4.69764942202,7.24899311457,"LA","","","","","","","","","","","","","","yes","Feb","2012","02","Gokana"
"","2012-777742","SPDC","2012-02-1","","","2","Sabatage","W/15 flowline (Diebu Creek) at Peremabiri","","","","","","",4.65521356028,6.07172185239,"SW","","","","","","","","","","","","","","yes","Feb","2012","02","Southern Ijaw"
"","2012-775941","SPDC","2012-02-1","","","2","Sabatage","12 Imo River 2 Pipeline at Owaza""","","","","","","",4.98070764234,7.17440805199,"LA","","","","","","","","","","","","","","yes","Feb","2012","02","Etche"
"","2012-775841","SPDC","2012-02-1","","","1","Sabatage","6 Obigbo North-Ogale Pipeline at Ogale""","","","","","","",4.82962695068,7.15527021688,"LA","","","","","","","","","","","","","","yes","Feb","2012","02","Eleme"
"","2012-776497","SPDC","2012-02-12","","","0","Operational Error","12 Adibawa-Okordia Pipeline at Edagberi-Better Land""","","","","","","",5.16949239582,6.47532965631,"LA","","","","","","","","","","","","","","no","Feb","2012","02","Yenegoa"
"","","SPDC","2012-02-13","","","2","Sabatage","System 2C Pipeline at KM291 Igbonla, Lokoja","","","","","","",7.88916666667,6.65518333333,"LA","","","","","","","","","","","","","","yes","Feb","2012","02","Lokoja"
